year,state,n_cause_name,deaths,age_adjusted_death_rate
2013,District of Columbia,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",90,12.1
2013,District of Columbia,Cerebrovascular diseases (I60-I69),187,30.1
2013,District of Columbia,"Chronic liver disease and cirrhosis (K70,K73-K74)",51,8.1
2013,District of Columbia,Chronic lower respiratory diseases (J40-J47),150,25
2013,District of Columbia,Diabetes mellitus (E10-E14),108,17.9
2013,District of Columbia,"Diseases of heart (I00-I09,I11,I13,I20-I51)",1340,213.5
2013,District of Columbia,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",56,9
2013,District of Columbia,Influenza and pneumonia (J09-J18),83,13.2
2013,District of Columbia,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",38,5.7
2013,District of Columbia,Malignant neoplasms (C00-C97),1095,178.2
2013,District of Columbia,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",54,8.8
2013,District of Columbia,Parkinson's disease (G20-G21),34,5.8
2013,District of Columbia,Pneumonitis due to solids and liquids (J69),23,3.7
2013,District of Columbia,Septicemia (A40-A41),72,11.5
2013,Florida,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",8736,39.1
2013,Florida,All Causes,181112,663.4
2013,Florida,Alzheimer's disease (G30),5093,16.9
2013,Florida,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",1150,6.2
2013,Florida,Cerebrovascular diseases (I60-I69),8698,30.6
2013,Florida,"Chronic liver disease and cirrhosis (K70,K73-K74)",2668,10.7
2013,Florida,Chronic lower respiratory diseases (J40-J47),11379,39.9
2013,Florida,Diabetes mellitus (E10-E14),5238,19.2
2013,Florida,"Diseases of heart (I00-I09,I11,I13,I20-I51)",42656,149.8
2013,Florida,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",2147,7.5
2013,Florida,Influenza and pneumonia (J09-J18),2662,9.5
2013,Florida,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",2928,13.8
2013,Florida,Malignant neoplasms (C00-C97),42735,155.9
2013,Florida,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",3130,11.1
2013,Florida,Parkinson's disease (G20-G21),1947,6.7
2013,Florida,Pneumonitis due to solids and liquids (J69),1016,3.4
2013,Florida,Septicemia (A40-A41),2096,7.6
2013,Georgia,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",3727,38.3
2013,Georgia,All Causes,75088,806.2
2013,Georgia,Alzheimer's disease (G30),2048,25
2013,Georgia,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",641,6.4
2013,Georgia,Cerebrovascular diseases (I60-I69),3694,41.4
2013,Georgia,"Chronic liver disease and cirrhosis (K70,K73-K74)",898,8.5
2013,Georgia,Chronic lower respiratory diseases (J40-J47),4172,45.4
2013,Georgia,Diabetes mellitus (E10-E14),2199,23
2013,Georgia,"Diseases of heart (I00-I09,I11,I13,I20-I51)",16550,178.7
2013,Georgia,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",1084,11.8
2013,Georgia,Influenza and pneumonia (J09-J18),1494,16.8
2013,Georgia,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",1212,12
2013,Georgia,Malignant neoplasms (C00-C97),16417,167.7
2013,Georgia,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",1652,18.1
2013,Georgia,Parkinson's disease (G20-G21),631,7.6
2013,Georgia,Pneumonitis due to solids and liquids (J69),502,5.8
2013,Georgia,Septicemia (A40-A41),1560,16.6
2013,Hawaii,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",467,30.1
2013,Hawaii,All Causes,10505,590.8
2013,Hawaii,Alzheimer's disease (G30),260,12.6
2013,Hawaii,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",33,2.4
2013,Hawaii,Cerebrovascular diseases (I60-I69),634,34.9
2013,Hawaii,"Chronic liver disease and cirrhosis (K70,K73-K74)",112,6.9
2013,Hawaii,Chronic lower respiratory diseases (J40-J47),279,15.6
2013,Hawaii,Diabetes mellitus (E10-E14),271,15.5
2013,Hawaii,"Diseases of heart (I00-I09,I11,I13,I20-I51)",2521,139
2013,Hawaii,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",112,6
2013,Hawaii,Influenza and pneumonia (J09-J18),457,24.1
2013,Hawaii,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",171,11.8
2013,Hawaii,Malignant neoplasms (C00-C97),2332,135.5
2013,Hawaii,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",209,11.3
2013,Hawaii,Parkinson's disease (G20-G21),98,5.2
2013,Hawaii,Pneumonitis due to solids and liquids (J69),110,5.6
2013,Hawaii,Septicemia (A40-A41),149,8.6
2013,Idaho,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",776,47.7
2013,Idaho,All Causes,12434,730.6
2013,Idaho,Alzheimer's disease (G30),347,21
2013,Idaho,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",31,2
2013,Idaho,Cerebrovascular diseases (I60-I69),598,35.4
2013,Idaho,"Chronic liver disease and cirrhosis (K70,K73-K74)",207,11.7
2013,Idaho,Chronic lower respiratory diseases (J40-J47),808,46.7
2013,Idaho,Diabetes mellitus (E10-E14),404,23.8
2013,Idaho,"Diseases of heart (I00-I09,I11,I13,I20-I51)",2495,145.4
2013,Idaho,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",135,8
2013,Idaho,Influenza and pneumonia (J09-J18),259,15.1
2013,Idaho,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",308,19.2
2013,Idaho,Malignant neoplasms (C00-C97),2707,156.2
2013,Idaho,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",148,8.8
2013,Idaho,Parkinson's disease (G20-G21),142,8.8
2013,Idaho,Pneumonitis due to solids and liquids (J69),91,5.5
2013,Idaho,Septicemia (A40-A41),100,5.7
2013,Illinois,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",4511,33.6
2013,Illinois,All Causes,103401,724
2013,Illinois,Alzheimer's disease (G30),2919,19.8
2013,Illinois,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",792,6.2
2013,Illinois,Cerebrovascular diseases (I60-I69),5294,36.7
2013,Illinois,"Chronic liver disease and cirrhosis (K70,K73-K74)",1279,9
2013,Illinois,Chronic lower respiratory diseases (J40-J47),5532,39.3
2013,Illinois,Diabetes mellitus (E10-E14),2798,19.7
2013,Illinois,"Diseases of heart (I00-I09,I11,I13,I20-I51)",24839,170.9
2013,Illinois,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",1049,7.2
2013,Illinois,Influenza and pneumonia (J09-J18),2441,16.8
2013,Illinois,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",1321,9.9
2013,Illinois,Malignant neoplasms (C00-C97),24491,171.9
2013,Illinois,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",2444,17.1
2013,Illinois,Parkinson's disease (G20-G21),1044,7.5
2013,Illinois,Pneumonitis due to solids and liquids (J69),844,5.9
2013,Illinois,Septicemia (A40-A41),1697,11.9
2013,Indiana,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",2898,43.1
2013,Indiana,All Causes,60716,832.2
2013,Indiana,Alzheimer's disease (G30),2104,28.5
2013,Indiana,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",400,6.2
2013,Indiana,Cerebrovascular diseases (I60-I69),2996,40.7
2013,Indiana,"Chronic liver disease and cirrhosis (K70,K73-K74)",752,10.1
2013,Indiana,Chronic lower respiratory diseases (J40-J47),4266,58.4
2013,Indiana,Diabetes mellitus (E10-E14),1943,26.3
2013,Indiana,"Diseases of heart (I00-I09,I11,I13,I20-I51)",13773,186.2
2013,Indiana,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",651,8.7
2013,Indiana,Influenza and pneumonia (J09-J18),1132,15.3
2013,Indiana,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",944,14.3
2013,Indiana,Malignant neoplasms (C00-C97),13258,179.5
2013,Indiana,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",1352,18.4
2013,Indiana,Parkinson's disease (G20-G21),555,7.8
2013,Indiana,Pneumonitis due to solids and liquids (J69),449,6.1
2013,Indiana,Septicemia (A40-A41),1024,14
2013,Iowa,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",1422,40
2013,Iowa,All Causes,28948,723.7
2013,Iowa,Alzheimer's disease (G30),1252,28.2
2013,Iowa,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",60,2.1
2013,Iowa,Cerebrovascular diseases (I60-I69),1409,33.9
2013,Iowa,"Chronic liver disease and cirrhosis (K70,K73-K74)",308,8.4
2013,Iowa,Chronic lower respiratory diseases (J40-J47),1892,47.8
2013,Iowa,Diabetes mellitus (E10-E14),747,19
2013,Iowa,"Diseases of heart (I00-I09,I11,I13,I20-I51)",6995,168.9
2013,Iowa,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",324,7.7
2013,Iowa,Influenza and pneumonia (J09-J18),761,17.8
2013,Iowa,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",447,14.4
2013,Iowa,Malignant neoplasms (C00-C97),6509,168.4
2013,Iowa,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",369,8.8
2013,Iowa,Parkinson's disease (G20-G21),359,8.8
2013,Iowa,Pneumonitis due to solids and liquids (J69),308,7.4
2013,Iowa,Septicemia (A40-A41),260,6.5
2013,Kansas,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",1359,44.4
2013,Kansas,All Causes,25414,757.7
2013,Kansas,Alzheimer's disease (G30),742,20.8
2013,Kansas,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",117,4.2
2013,Kansas,Cerebrovascular diseases (I60-I69),1320,38.1
2013,Kansas,"Chronic liver disease and cirrhosis (K70,K73-K74)",248,7.8
2013,Kansas,Chronic lower respiratory diseases (J40-J47),1673,50.3
2013,Kansas,Diabetes mellitus (E10-E14),654,19.8
2013,Kansas,"Diseases of heart (I00-I09,I11,I13,I20-I51)",5364,156.1
2013,Kansas,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",218,6.4
2013,Kansas,Influenza and pneumonia (J09-J18),715,20.2
2013,Kansas,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",425,14.7
2013,Kansas,Malignant neoplasms (C00-C97),5379,163.1
2013,Kansas,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",594,17.4
2013,Kansas,Parkinson's disease (G20-G21),307,9.3
2013,Kansas,Pneumonitis due to solids and liquids (J69),203,5.8
2013,Kansas,Septicemia (A40-A41),364,10.8
2013,Kentucky,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",2513,55.7
2013,Kentucky,All Causes,43759,899.9
2013,Kentucky,Alzheimer's disease (G30),1462,31.4
2013,Kentucky,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",202,4.7
2013,Kentucky,Cerebrovascular diseases (I60-I69),1990,41.7
2013,Kentucky,"Chronic liver disease and cirrhosis (K70,K73-K74)",558,10.8
2013,Kentucky,Chronic lower respiratory diseases (J40-J47),3187,64.6
2013,Kentucky,Diabetes mellitus (E10-E14),1187,24.1
2013,Kentucky,"Diseases of heart (I00-I09,I11,I13,I20-I51)",9971,203.4
2013,Kentucky,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",319,6.6
2013,Kentucky,Influenza and pneumonia (J09-J18),919,19.1
2013,Kentucky,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",701,15.6
2013,Kentucky,Malignant neoplasms (C00-C97),10085,199.3
2013,Kentucky,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",991,20.5
2013,Kentucky,Parkinson's disease (G20-G21),337,7.2
2013,Kentucky,Pneumonitis due to solids and liquids (J69),334,7
2013,Kentucky,Septicemia (A40-A41),685,13.9
2013,Louisiana,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",2333,50.5
2013,Louisiana,All Causes,43270,897.7
2013,Louisiana,Alzheimer's disease (G30),1505,32.9
2013,Louisiana,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",552,12.2
2013,Louisiana,Cerebrovascular diseases (I60-I69),2098,44
2013,Louisiana,"Chronic liver disease and cirrhosis (K70,K73-K74)",503,9.7
2013,Louisiana,Chronic lower respiratory diseases (J40-J47),2274,47.3
2013,Louisiana,Diabetes mellitus (E10-E14),1329,26.9
2013,Louisiana,"Diseases of heart (I00-I09,I11,I13,I20-I51)",10346,214.1
2013,Louisiana,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",454,9.4
2013,Louisiana,Influenza and pneumonia (J09-J18),892,18.6
2013,Louisiana,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",583,12.4
2013,Louisiana,Malignant neoplasms (C00-C97),9419,188.5
2013,Louisiana,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",1108,23.1
2013,Louisiana,Parkinson's disease (G20-G21),284,6.2
2013,Louisiana,Pneumonitis due to solids and liquids (J69),181,3.9
2013,Louisiana,Septicemia (A40-A41),867,17.9
2013,Maine,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",644,42.6
2013,Maine,All Causes,13547,754.2
2013,Maine,Alzheimer's disease (G30),401,21.6
2013,Maine,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",30,2.2
2013,Maine,Cerebrovascular diseases (I60-I69),620,33.4
2013,Maine,"Chronic liver disease and cirrhosis (K70,K73-K74)",151,8.4
2013,Maine,Chronic lower respiratory diseases (J40-J47),902,49.1
2013,Maine,Diabetes mellitus (E10-E14),373,20.4
2013,Maine,"Diseases of heart (I00-I09,I11,I13,I20-I51)",2807,152.3
2013,Maine,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",97,5.3
2013,Maine,Influenza and pneumonia (J09-J18),258,14
2013,Maine,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",245,17.4
2013,Maine,Malignant neoplasms (C00-C97),3227,175.2
2013,Maine,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",252,13.6
2013,Maine,Parkinson's disease (G20-G21),177,9.8
2013,Maine,Pneumonitis due to solids and liquids (J69),101,5.4
2013,Maine,Septicemia (A40-A41),155,8.4
2013,Maryland,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",1732,27.9
2013,Maryland,All Causes,45689,710.4
2013,Maryland,Alzheimer's disease (G30),919,14.3
2013,Maryland,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",421,7.2
2013,Maryland,Cerebrovascular diseases (I60-I69),2315,36.1
2013,Maryland,"Chronic liver disease and cirrhosis (K70,K73-K74)",455,6.8
2013,Maryland,Chronic lower respiratory diseases (J40-J47),2051,32.5
2013,Maryland,Diabetes mellitus (E10-E14),1249,19.1
2013,Maryland,"Diseases of heart (I00-I09,I11,I13,I20-I51)",11244,172.7
2013,Maryland,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",452,7
2013,Maryland,Influenza and pneumonia (J09-J18),1103,17.2
2013,Maryland,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",569,9.2
2013,Maryland,Malignant neoplasms (C00-C97),10609,162.9
2013,Maryland,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",737,11.4
2013,Maryland,Parkinson's disease (G20-G21),457,7.6
2013,Maryland,Pneumonitis due to solids and liquids (J69),363,5.7
2013,Maryland,Septicemia (A40-A41),969,15
2013,Massachusetts,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",2393,32.5
2013,Massachusetts,All Causes,54567,663.5
2013,Massachusetts,Alzheimer's disease (G30),1699,19.4
2013,Massachusetts,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",144,2.2
2013,Massachusetts,Cerebrovascular diseases (I60-I69),2354,27.7
2013,Massachusetts,"Chronic liver disease and cirrhosis (K70,K73-K74)",597,7.5
2013,Massachusetts,Chronic lower respiratory diseases (J40-J47),2572,31.7
2013,Massachusetts,Diabetes mellitus (E10-E14),1142,14.1
2013,Massachusetts,"Diseases of heart (I00-I09,I11,I13,I20-I51)",12023,141.5
2013,Massachusetts,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",488,5.7
2013,Massachusetts,Influenza and pneumonia (J09-J18),1551,18
2013,Massachusetts,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",572,8.2
2013,Massachusetts,Malignant neoplasms (C00-C97),12858,159.6
2013,Massachusetts,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",1261,15.1
2013,Massachusetts,Parkinson's disease (G20-G21),549,6.8
2013,Massachusetts,Pneumonitis due to solids and liquids (J69),427,5
2013,Massachusetts,Septicemia (A40-A41),848,10.3
2013,Michigan,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",4225,40.1
2013,Michigan,All Causes,92408,782.3
2013,Michigan,Alzheimer's disease (G30),3220,26.4
2013,Michigan,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",635,6.8
2013,Michigan,Cerebrovascular diseases (I60-I69),4373,36.3
2013,Michigan,"Chronic liver disease and cirrhosis (K70,K73-K74)",1171,10
2013,Michigan,Chronic lower respiratory diseases (J40-J47),5539,46.7
2013,Michigan,Diabetes mellitus (E10-E14),2825,23.8
2013,Michigan,"Diseases of heart (I00-I09,I11,I13,I20-I51)",24156,199.8
2013,Michigan,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",1034,8.4
2013,Michigan,Influenza and pneumonia (J09-J18),1896,15.8
2013,Michigan,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",1295,12.9
2013,Michigan,Malignant neoplasms (C00-C97),20367,170.5
2013,Michigan,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",1660,13.9
2013,Michigan,Parkinson's disease (G20-G21),926,8
2013,Michigan,Pneumonitis due to solids and liquids (J69),554,4.6
2013,Michigan,Septicemia (A40-A41),1215,10.3
2013,Minnesota,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",2405,40.1
2013,Minnesota,All Causes,40987,651
2013,Minnesota,Alzheimer's disease (G30),1427,21.5
2013,Minnesota,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",131,2.5
2013,Minnesota,Cerebrovascular diseases (I60-I69),2073,32
2013,Minnesota,"Chronic liver disease and cirrhosis (K70,K73-K74)",517,8.3
2013,Minnesota,Chronic lower respiratory diseases (J40-J47),2287,37.1
2013,Minnesota,Diabetes mellitus (E10-E14),1163,18.8
2013,Minnesota,"Diseases of heart (I00-I09,I11,I13,I20-I51)",7714,119.6
2013,Minnesota,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",555,8.4
2013,Minnesota,Influenza and pneumonia (J09-J18),751,11.6
2013,Minnesota,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",678,12.1
2013,Minnesota,Malignant neoplasms (C00-C97),9601,155.4
2013,Minnesota,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",653,10.2
2013,Minnesota,Parkinson's disease (G20-G21),572,9.2
2013,Minnesota,Pneumonitis due to solids and liquids (J69),255,4
2013,Minnesota,Septicemia (A40-A41),382,6.1
2013,Mississippi,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",1692,55.6
2013,Mississippi,All Causes,30703,959.6
2013,Mississippi,Alzheimer's disease (G30),925,30.1
2013,Mississippi,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",291,10
2013,Mississippi,Cerebrovascular diseases (I60-I69),1500,47.2
2013,Mississippi,"Chronic liver disease and cirrhosis (K70,K73-K74)",327,9.7
2013,Mississippi,Chronic lower respiratory diseases (J40-J47),1755,54.3
2013,Mississippi,Diabetes mellitus (E10-E14),1071,32.9
2013,Mississippi,"Diseases of heart (I00-I09,I11,I13,I20-I51)",7715,240
2013,Mississippi,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",502,15.6
2013,Mississippi,Influenza and pneumonia (J09-J18),769,24.3
2013,Mississippi,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",388,13
2013,Mississippi,Malignant neoplasms (C00-C97),6527,197
2013,Mississippi,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",731,22.8
2013,Mississippi,Parkinson's disease (G20-G21),204,6.7
2013,Mississippi,Pneumonitis due to solids and liquids (J69),225,7.1
2013,Mississippi,Septicemia (A40-A41),674,20.8
2013,Missouri,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",2981,47
2013,Missouri,All Causes,57444,807.7
2013,Missouri,Alzheimer's disease (G30),2026,27.5
2013,Missouri,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",392,6.8
2013,Missouri,Cerebrovascular diseases (I60-I69),2935,40.6
2013,Missouri,"Chronic liver disease and cirrhosis (K70,K73-K74)",598,8.4
2013,Missouri,Chronic lower respiratory diseases (J40-J47),3798,52.9
2013,Missouri,Diabetes mellitus (E10-E14),1477,20.5
2013,Missouri,"Diseases of heart (I00-I09,I11,I13,I20-I51)",14095,194.7
2013,Missouri,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",442,6.1
2013,Missouri,Influenza and pneumonia (J09-J18),1352,18.7
2013,Missouri,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",960,15.6
2013,Missouri,Malignant neoplasms (C00-C97),12955,179.4
2013,Missouri,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",1305,18
2013,Missouri,Parkinson's disease (G20-G21),554,7.8
2013,Missouri,Pneumonitis due to solids and liquids (J69),578,8
2013,Missouri,Septicemia (A40-A41),809,11.2
2013,Montana,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",623,57.7
2013,Montana,All Causes,9511,761.3
2013,Montana,Alzheimer's disease (G30),267,20.7
2013,Montana,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",33,3.7
2013,Montana,Cerebrovascular diseases (I60-I69),480,37.6
2013,Montana,"Chronic liver disease and cirrhosis (K70,K73-K74)",150,13
2013,Montana,Chronic lower respiratory diseases (J40-J47),647,50.7
2013,Montana,Diabetes mellitus (E10-E14),250,19.7
