113 Cause Name,Cause Name,State,Age-adjusted Death Rate,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Texas,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1234,NA,NA,1388
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Texas,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1171,NA,1247,NA,NA,1388,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Texas,6,NA,NA,NA,NA,997,1029,NA,NA,1123,1149,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Texas,6.1,NA,NA,NA,987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Texas,6.3,984,NA,NA,NA,NA,NA,1099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Texas,6.4,NA,NA,1031,NA,NA,NA,NA,NA,NA,NA,NA,1287,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Texas,6.6,NA,NA,NA,NA,NA,NA,NA,1197,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Texas,7.1,NA,1127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,United States,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15948,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,United States,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17011,NA,17897,NA,18792,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,United States,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,16608,NA,NA,NA,NA,18579,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,United States,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18195,NA,NA,NA,19803
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,United States,5.4,NA,NA,NA,NA,NA,NA,NA,NA,16988,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,United States,5.5,NA,NA,NA,NA,NA,NA,NA,16887,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,United States,5.6,15268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,United States,5.7,NA,NA,NA,NA,NA,16780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,United States,5.8,NA,NA,NA,NA,NA,NA,17279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,United States,6,NA,NA,NA,NA,17335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,United States,6.1,NA,16636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,United States,6.2,NA,NA,17301,17593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Utah,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Utah,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Utah,4.7,NA,NA,NA,NA,NA,78,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Utah,4.9,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Utah,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Utah,5.2,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,104,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Utah,5.3,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Utah,5.6,NA,NA,NA,88,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Utah,5.7,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,NA,126,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Utah,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,124,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Utah,6.1,NA,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Utah,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Vermont,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Vermont,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Vermont,3.5,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Vermont,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Vermont,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,34,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Vermont,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Vermont,4.5,28,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Vermont,4.6,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Vermont,5.3,NA,NA,NA,34,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Vermont,5.6,NA,35,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Vermont,5.8,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Vermont,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Virginia,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,476,NA,NA,NA,534,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Virginia,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,560,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Virginia,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Virginia,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,542,NA,NA,590
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Virginia,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,563,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Virginia,7.5,NA,NA,NA,NA,NA,NA,NA,NA,533,547,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Virginia,7.8,NA,469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Virginia,8.1,NA,NA,NA,NA,NA,532,NA,564,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Virginia,8.3,489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Virginia,8.6,NA,NA,NA,NA,547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Virginia,8.7,NA,NA,NA,NA,NA,NA,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Virginia,9.4,NA,NA,NA,589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Virginia,9.7,NA,NA,590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Washington,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Washington,5.8,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Washington,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,387,NA,407,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Washington,6,NA,NA,NA,NA,NA,352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Washington,6.7,NA,NA,NA,NA,NA,NA,NA,NA,429,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Washington,6.8,NA,NA,NA,NA,NA,NA,408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Washington,6.9,NA,NA,NA,NA,NA,NA,NA,438,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Washington,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,511,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Washington,7.2,NA,NA,NA,407,414,NA,NA,NA,NA,NA,NA,NA,515,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Washington,7.3,NA,392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Washington,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,566,590
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Washington,8.1,NA,NA,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,West Virginia,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,West Virginia,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,West Virginia,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,NA,NA,NA,NA,119,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,West Virginia,5.2,NA,NA,NA,NA,NA,NA,NA,NA,116,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,West Virginia,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,West Virginia,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,West Virginia,5.5,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,West Virginia,5.7,NA,NA,NA,NA,122,NA,NA,123,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,West Virginia,5.8,NA,NA,NA,NA,NA,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,141,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,West Virginia,6.3,NA,131,NA,NA,NA,NA,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,West Virginia,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,West Virginia,6.5,NA,NA,137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,West Virginia,6.7,NA,NA,NA,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Wisconsin,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Wisconsin,4.9,NA,NA,NA,NA,NA,NA,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Wisconsin,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Wisconsin,5.1,NA,NA,NA,NA,NA,313,NA,NA,NA,338,NA,343,NA,NA,365,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Wisconsin,5.2,NA,NA,NA,NA,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Wisconsin,5.3,NA,NA,312,316,NA,NA,NA,NA,345,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Wisconsin,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Wisconsin,5.5,NA,NA,NA,NA,NA,NA,NA,354,NA,NA,NA,NA,NA,NA,NA,NA,407
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Wisconsin,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Wisconsin,5.7,NA,332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Wisconsin,6.2,359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Wyoming,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Wyoming,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Wyoming,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Wyoming,4.3,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Wyoming,4.4,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Wyoming,4.5,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Wyoming,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Wyoming,4.9,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Wyoming,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Wyoming,5.8,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Wyoming,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA
Pneumonitis due to solids and liquids ,Pneumonitis due to solids and liquids,Wyoming,NA,17,12,NA,11,13,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Alabama,15.6,691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Alabama,15.7,NA,NA,NA,NA,NA,NA,NA,NA,769,NA,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Alabama,16.3,NA,NA,NA,NA,NA,756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Alabama,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,895,NA,NA,NA
Septicemia ,Septicemia,Alabama,16.8,NA,NA,NA,765,NA,NA,NA,NA,NA,NA,NA,869,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Alabama,17,NA,NA,771,NA,NA,NA,NA,NA,NA,NA,866,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Alabama,17.3,NA,775,NA,NA,NA,NA,NA,836,NA,NA,NA,NA,912,NA,NA,NA,NA
Septicemia ,Septicemia,Alabama,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,965,NA,NA
Septicemia ,Septicemia,Alabama,18,NA,NA,NA,NA,NA,NA,848,NA,NA,899,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Alabama,18.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027,NA
Septicemia ,Septicemia,Alabama,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1046
Septicemia ,Septicemia,Alabama,18.6,NA,NA,NA,NA,854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Alaska,4.9,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Alaska,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Alaska,5.5,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Alaska,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Alaska,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA
Septicemia ,Septicemia,Alaska,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA
Septicemia ,Septicemia,Alaska,7,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Alaska,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA
Septicemia ,Septicemia,Alaska,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37
Septicemia ,Septicemia,Alaska,7.7,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Alaska,7.8,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Alaska,8.2,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Alaska,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA
Septicemia ,Septicemia,Alaska,8.8,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Alaska,NA,NA,17,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Arizona,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325,NA,NA,NA
Septicemia ,Septicemia,Arizona,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371,NA
Septicemia ,Septicemia,Arizona,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,NA,NA,NA,NA
Septicemia ,Septicemia,Arizona,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,370,NA,NA
Septicemia ,Septicemia,Arizona,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,444
Septicemia ,Septicemia,Arizona,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,446,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Arizona,6.9,NA,345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Arizona,7,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Arizona,7.4,NA,NA,383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Arizona,8,NA,NA,NA,NA,NA,456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Arizona,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,549,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Arizona,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,546,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Arizona,8.6,NA,NA,NA,NA,472,NA,505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Arizona,8.7,NA,NA,NA,461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Arizona,9,NA,NA,NA,NA,NA,NA,NA,NA,568,NA,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Arizona,9.1,NA,NA,NA,NA,NA,NA,NA,557,NA,NA,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Arkansas,14.7,NA,NA,NA,NA,NA,NA,NA,NA,461,NA,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Arkansas,14.9,NA,433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Arkansas,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492,NA,NA,NA,NA,525
Septicemia ,Septicemia,Arkansas,15.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,516,NA,NA,NA
Septicemia ,Septicemia,Arkansas,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529,NA,NA
Septicemia ,Septicemia,Arkansas,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514,NA,NA,NA,NA
Septicemia ,Septicemia,Arkansas,15.8,NA,NA,NA,NA,NA,470,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,NA
Septicemia ,Septicemia,Arkansas,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,510,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Arkansas,16.3,NA,NA,NA,NA,NA,NA,NA,499,NA,NA,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Arkansas,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Arkansas,16.5,475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Arkansas,17,NA,NA,499,NA,501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Arkansas,17.1,NA,NA,NA,502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,Arkansas,17.2,NA,NA,NA,NA,NA,NA,518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,California,2.7,756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,California,2.8,NA,807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Septicemia ,Septicemia,California,2.9,NA,NA,854,NA,NA,931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
